timestamp_utc,lat,lon,altitude_m,ground_speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_deg,flight_mode,armed,battery_voltage,battery_remaining_pct,gps_fix,satellites,link_rssi
2025-12-06T17:52:05.754114,37.6195327,-122.3754309,39.72,8.02,2.93,2.52,0.86,92.28,MANUAL,1,16.77,99.77,1,13,-47.0
2025-12-06T17:52:05.954114,37.6195471,-122.3754317,40.33,8.04,2.89,2.19,1.10,92.38,MANUAL,1,16.74,99.76,1,16,-47.0
2025-12-06T17:52:06.154114,37.6195616,-122.3754325,40.90,8.09,2.98,2.11,0.86,92.54,MANUAL,1,16.76,99.76,1,15,-47.0
2025-12-06T17:52:06.354114,37.6195761,-122.3754333,41.51,8.07,3.00,2.15,1.17,92.64,MANUAL,1,16.76,99.76,1,13,-46.9
2025-12-06T17:52:06.554114,37.6195907,-122.3754342,42.11,8.12,3.05,1.96,1.07,92.78,MANUAL,1,16.75,99.75,1,16,-47.0
2025-12-06T17:52:06.754114,37.6196054,-122.3754351,42.71,8.17,2.99,2.15,0.68,92.89,MANUAL,1,16.75,99.75,1,14,-46.9
2025-12-06T17:52:06.954114,37.6196199,-122.3754361,43.30,8.09,2.90,2.45,0.91,92.92,MANUAL,1,16.76,99.74,1,14,-46.7
2025-12-06T17:52:07.154114,37.6196345,-122.3754371,43.92,8.13,3.02,2.84,0.78,93.04,MANUAL,1,16.75,99.74,1,13,-46.8
2025-12-06T17:52:07.354114,37.6196490,-122.3754381,44.49,8.13,2.91,2.69,1.15,93.21,MANUAL,1,16.75,99.74,1,12,-46.9
2025-12-06T17:52:07.554114,37.6196635,-122.3754392,45.07,8.07,3.00,2.57,1.20,93.32,MANUAL,1,16.75,99.73,1,15,-47.0
2025-12-06T17:52:07.754114,37.6196779,-122.3754402,45.66,8.04,3.00,2.39,1.26,93.37,MANUAL,1,16.76,99.73,1,13,-47.0
2025-12-06T17:52:07.954114,37.6196924,-122.3754413,46.26,8.05,3.09,2.38,1.33,93.52,MANUAL,1,16.75,99.72,1,14,-47.1
2025-12-06T17:52:08.154114,37.6197069,-122.3754425,46.87,8.10,2.95,2.80,0.88,93.57,MANUAL,1,16.74,99.72,1,14,-47.1
2025-12-06T17:52:08.354114,37.6197212,-122.3754437,47.47,8.00,2.99,2.46,1.32,93.69,MANUAL,1,16.76,99.72,1,13,-47.1
2025-12-06T17:52:08.554114,37.6197356,-122.3754449,48.08,8.03,3.01,2.74,0.82,93.81,MANUAL,1,16.75,99.71,1,12,-47.0
2025-12-06T17:52:08.754114,37.6197500,-122.3754461,48.73,7.99,3.08,2.57,1.57,93.89,MANUAL,1,16.75,99.71,1,10,-47.1
2025-12-06T17:52:08.954114,37.6197643,-122.3754473,49.35,8.00,3.02,2.34,0.72,93.96,MANUAL,1,16.73,99.70,1,13,-47.0
2025-12-06T17:52:09.154114,37.6197786,-122.3754486,49.99,7.96,2.93,2.85,1.03,94.01,MANUAL,1,16.76,99.70,1,13,-47.1
2025-12-06T17:52:09.354114,37.6197929,-122.3754499,50.61,8.03,3.02,2.89,1.33,94.08,MANUAL,1,16.75,99.70,1,16,-47.2
2025-12-06T17:52:09.554114,37.6198074,-122.3754512,51.17,8.10,3.00,2.61,0.84,94.19,MANUAL,1,16.75,99.69,1,14,-47.3
2025-12-06T17:52:09.754114,37.6198218,-122.3754526,51.75,8.04,2.94,3.39,0.87,94.27,MANUAL,1,16.74,99.69,1,14,-47.1
2025-12-06T17:52:09.954114,37.6198363,-122.3754540,52.32,8.08,2.94,2.71,0.92,94.41,MANUAL,1,16.75,99.68,1,13,-47.1
2025-12-06T17:52:10.154114,37.6198507,-122.3754555,52.92,8.01,3.03,3.24,1.42,94.56,MANUAL,1,16.75,99.68,1,14,-47.2
2025-12-06T17:52:10.354114,37.6198650,-122.3754569,53.55,8.00,3.02,3.74,1.18,94.66,MANUAL,1,16.72,99.68,1,15,-47.1
2025-12-06T17:52:10.554114,37.6198795,-122.3754585,54.18,8.09,3.09,3.39,1.26,94.81,MANUAL,1,16.74,99.67,1,17,-47.1
2025-12-06T17:52:10.754114,37.6198937,-122.3754600,54.78,7.97,2.96,2.85,1.12,94.85,MANUAL,1,16.75,99.67,1,15,-47.1
2025-12-06T17:52:10.954114,37.6199080,-122.3754616,55.36,7.98,3.06,3.26,1.43,95.06,MANUAL,1,16.74,99.66,1,15,-47.0
2025-12-06T17:52:11.154114,37.6199222,-122.3754632,55.97,7.91,3.02,2.66,1.25,95.16,MANUAL,1,16.77,99.66,1,14,-47.3
2025-12-06T17:52:11.354114,37.6199363,-122.3754649,56.58,7.87,2.91,3.29,1.35,95.32,MANUAL,1,16.73,99.66,1,10,-47.3
2025-12-06T17:52:11.554114,37.6199504,-122.3754666,57.16,7.89,2.95,3.19,1.21,95.49,MANUAL,1,16.73,99.65,1,14,-47.2
2025-12-06T17:52:11.754114,37.6199644,-122.3754683,57.73,7.86,3.04,3.16,1.28,95.64,MANUAL,1,16.72,99.65,1,15,-47.3
2025-12-06T17:52:11.954114,37.6199784,-122.3754701,58.33,7.81,2.94,3.06,0.86,95.76,MANUAL,1,16.75,99.64,1,15,-47.3
2025-12-06T17:52:12.154114,37.6199923,-122.3754719,58.93,7.81,3.07,2.74,1.48,95.87,MANUAL,1,16.74,99.64,1,13,-47.2
2025-12-06T17:52:12.354114,37.6200064,-122.3754738,59.52,7.85,2.98,3.30,1.36,96.04,MANUAL,1,16.75,99.64,1,14,-47.3
2025-12-06T17:52:12.554114,37.6200204,-122.3754757,60.14,7.86,3.05,3.11,1.63,96.20,MANUAL,1,16.74,99.63,1,12,-47.4
2025-12-06T17:52:12.754114,37.6200347,-122.3754777,60.69,7.99,2.91,3.33,0.85,96.37,MANUAL,1,16.75,99.63,1,13,-47.4
2025-12-06T17:52:12.954114,37.6200490,-122.3754798,61.26,8.04,2.94,2.95,1.31,96.51,MANUAL,1,16.75,99.62,1,14,-47.4
2025-12-06T17:52:13.154114,37.6200633,-122.3754819,61.90,8.01,2.98,3.51,0.91,96.60,MANUAL,1,16.72,99.62,1,13,-47.4
2025-12-06T17:52:13.354114,37.6200777,-122.3754840,62.51,8.03,3.08,3.67,1.15,96.76,MANUAL,1,16.75,99.62,1,14,-47.4
2025-12-06T17:52:13.554114,37.6200920,-122.3754862,63.13,8.05,2.98,3.26,1.62,96.90,MANUAL,1,16.72,99.61,1,13,-47.4
2025-12-06T17:52:13.754114,37.6201063,-122.3754884,63.71,7.99,2.96,3.40,1.37,97.03,MANUAL,1,16.73,99.61,1,14,-47.5
2025-12-06T17:52:13.954114,37.6201206,-122.3754907,64.29,8.01,3.01,3.20,1.30,97.19,MANUAL,1,16.74,99.60,1,12,-47.5
2025-12-06T17:52:14.154114,37.6201349,-122.3754931,64.86,8.02,2.97,3.26,1.38,97.42,MANUAL,1,16.73,99.60,1,13,-47.6
2025-12-06T17:52:14.354114,37.6201491,-122.3754955,65.45,7.99,2.95,3.38,1.41,97.62,MANUAL,1,16.71,99.60,1,14,-47.5
2025-12-06T17:52:14.554114,37.6201633,-122.3754979,66.08,7.98,3.02,3.61,1.25,97.73,MANUAL,1,16.74,99.59,1,15,-47.6
2025-12-06T17:52:14.754114,37.6201774,-122.3755004,66.66,7.91,2.96,3.06,1.36,97.82,MANUAL,1,16.73,99.59,1,13,-47.7
2025-12-06T17:52:14.954114,37.6201913,-122.3755028,67.26,7.83,2.97,3.69,1.44,97.96,MANUAL,1,16.73,99.58,1,13,-47.7
2025-12-06T17:52:15.154114,37.6202053,-122.3755053,67.88,7.85,3.05,3.37,1.42,98.15,MANUAL,1,16.72,99.58,1,15,-47.7
2025-12-06T17:52:15.354114,37.6202194,-122.3755080,68.46,7.97,2.94,3.95,1.00,98.40,MANUAL,1,16.73,99.58,1,14,-47.7
2025-12-06T17:52:15.554114,37.6202337,-122.3755107,69.09,8.03,3.00,4.13,1.48,98.55,MANUAL,1,16.73,99.57,1,13,-47.7
2025-12-06T17:52:15.754114,37.6202480,-122.3755135,69.68,8.08,2.98,3.67,1.35,98.69,MANUAL,1,16.72,99.57,1,12,-47.6
2025-12-06T17:52:15.954114,37.6202622,-122.3755162,70.27,7.99,2.99,3.65,1.36,98.80,MANUAL,1,16.72,99.56,1,13,-47.6
2025-12-06T17:52:16.154114,37.6202764,-122.3755190,70.85,7.99,2.96,3.89,1.43,98.93,MANUAL,1,16.73,99.56,1,11,-47.7
2025-12-06T17:52:16.354114,37.6202906,-122.3755219,71.48,8.00,3.07,3.02,1.59,99.17,MANUAL,1,16.73,99.56,1,14,-47.4
2025-12-06T17:52:16.554114,37.6203049,-122.3755249,72.12,8.04,3.03,3.66,0.87,99.33,MANUAL,1,16.72,99.55,1,12,-47.6
2025-12-06T17:52:16.754114,37.6203190,-122.3755279,72.74,7.97,3.04,4.01,1.52,99.50,MANUAL,1,16.73,99.55,1,14,-47.6
2025-12-06T17:52:16.954114,37.6203332,-122.3755309,73.37,8.04,2.99,4.27,1.55,99.67,MANUAL,1,16.73,99.54,1,13,-47.7
2025-12-06T17:52:17.154114,37.6203474,-122.3755341,73.99,8.04,3.03,3.79,1.66,99.89,MANUAL,1,16.70,99.54,1,13,-47.7
2025-12-06T17:52:17.354114,37.6203618,-122.3755373,74.57,8.09,2.90,4.24,1.48,100.09,MANUAL,1,16.72,99.54,1,13,-47.6
2025-12-06T17:52:17.554114,37.6203760,-122.3755406,75.19,8.06,3.01,4.04,1.19,100.32,MANUAL,1,16.71,99.53,1,14,-47.6
2025-12-06T17:52:17.754114,37.6203902,-122.3755439,75.79,8.01,3.03,4.13,1.23,100.54,MANUAL,1,16.73,99.53,1,14,-47.5
2025-12-06T17:52:17.954114,37.6204042,-122.3755472,76.38,7.96,2.93,4.15,1.65,100.59,MANUAL,1,16.71,99.52,1,14,-47.7
2025-12-06T17:52:18.154114,37.6204184,-122.3755506,77.02,8.03,3.03,4.51,1.30,100.81,MANUAL,1,16.73,99.52,1,16,-47.7
2025-12-06T17:52:18.354114,37.6204325,-122.3755541,77.65,7.97,3.05,3.58,1.47,100.98,MANUAL,1,16.73,99.52,1,13,-47.6
2025-12-06T17:52:18.554114,37.6204465,-122.3755576,78.26,7.95,3.05,4.39,1.46,101.18,MANUAL,1,16.71,99.51,1,14,-47.7
2025-12-06T17:52:18.754114,37.6204605,-122.3755611,78.89,7.97,3.02,3.92,1.12,101.35,MANUAL,1,16.72,99.51,1,14,-47.4
2025-12-06T17:52:18.954114,37.6204746,-122.3755647,79.49,8.00,3.07,4.04,1.52,101.51,MANUAL,1,16.73,99.50,1,14,-47.6
2025-12-06T17:52:19.154114,37.6204887,-122.3755684,80.08,8.01,3.02,4.05,1.18,101.69,MANUAL,1,16.70,99.50,1,12,-47.7
2025-12-06T17:52:19.354114,37.6205027,-122.3755721,80.69,7.99,2.96,4.31,1.46,101.77,MANUAL,1,16.72,99.50,1,15,-47.7
2025-12-06T17:52:19.554114,37.6205168,-122.3755759,81.31,7.99,3.02,4.34,1.71,101.98,MANUAL,1,16.72,99.49,1,13,-47.8
2025-12-06T17:52:19.754114,37.6205309,-122.3755797,81.88,8.04,2.94,4.72,1.49,102.11,MANUAL,1,16.73,99.49,1,12,-47.7
2025-12-06T17:52:19.954114,37.6205450,-122.3755836,82.47,8.01,3.01,4.70,1.32,102.31,MANUAL,1,16.70,99.48,1,14,-47.6
2025-12-06T17:52:20.154114,37.6205589,-122.3755875,83.05,7.96,3.00,4.24,1.54,102.47,MANUAL,1,16.71,99.48,1,11,-47.8
2025-12-06T17:52:20.354114,37.6205727,-122.3755914,83.64,7.86,3.06,4.35,1.56,102.62,MANUAL,1,16.69,99.48,1,14,-47.8
2025-12-06T17:52:20.554114,37.6205866,-122.3755953,84.26,7.90,3.04,4.60,2.10,102.76,MANUAL,1,16.71,99.47,1,13,-47.9
2025-12-06T17:52:20.754114,37.6206003,-122.3755993,84.87,7.87,3.02,3.77,1.70,102.98,MANUAL,1,16.71,99.47,1,12,-47.9
2025-12-06T17:52:20.954114,37.6206141,-122.3756034,85.47,7.86,2.97,4.64,1.68,103.17,MANUAL,1,16.71,99.46,1,11,-48.2
2025-12-06T17:52:21.154114,37.6206279,-122.3756075,86.09,7.88,3.04,4.12,1.71,103.39,MANUAL,1,16.71,99.46,1,14,-48.0
2025-12-06T17:52:21.354114,37.6206417,-122.3756118,86.70,7.92,3.00,4.60,1.57,103.55,MANUAL,1,16.73,99.46,1,11,-47.9
2025-12-06T17:52:21.554114,37.6206557,-122.3756161,87.32,8.03,2.96,4.57,1.15,103.70,MANUAL,1,16.72,99.45,1,13,-48.0
2025-12-06T17:52:21.754114,37.6206696,-122.3756204,87.91,7.97,2.90,4.70,1.62,103.94,MANUAL,1,16.71,99.45,1,15,-48.0
2025-12-06T17:52:21.954114,37.6206835,-122.3756249,88.50,7.96,2.98,4.37,1.59,104.24,MANUAL,1,16.70,99.44,1,13,-47.9
2025-12-06T17:52:22.154114,37.6206974,-122.3756294,89.10,7.97,3.03,4.38,1.62,104.47,MANUAL,1,16.71,99.44,1,13,-47.9
2025-12-06T17:52:22.354114,37.6207112,-122.3756340,89.65,7.97,2.87,4.49,1.49,104.66,MANUAL,1,16.69,99.44,1,12,-47.8
2025-12-06T17:52:22.554114,37.6207249,-122.3756386,90.28,7.89,3.02,4.71,1.71,104.89,MANUAL,1,16.70,99.43,1,15,-47.9
2025-12-06T17:52:22.754114,37.6207386,-122.3756433,90.87,7.91,2.95,4.52,1.64,105.15,MANUAL,1,16.70,99.43,1,13,-48.1
2025-12-06T17:52:22.954114,37.6207523,-122.3756480,91.42,7.91,2.96,4.32,1.70,105.29,MANUAL,1,16.71,99.42,1,13,-48.1
2025-12-06T17:52:23.154114,37.6207661,-122.3756528,92.04,7.95,3.05,4.43,1.71,105.55,MANUAL,1,16.72,99.42,1,15,-47.9
2025-12-06T17:52:23.354114,37.6207799,-122.3756577,92.61,7.96,2.96,4.39,1.79,105.78,MANUAL,1,16.71,99.42,1,15,-48.0
2025-12-06T17:52:23.554114,37.6207936,-122.3756627,93.23,7.96,3.02,4.55,1.46,106.04,MANUAL,1,16.71,99.41,1,14,-47.9
2025-12-06T17:52:23.754114,37.6208074,-122.3756678,93.84,7.98,3.03,4.51,1.81,106.22,MANUAL,1,16.72,99.41,1,14,-47.9
2025-12-06T17:52:23.954114,37.6208211,-122.3756729,94.46,7.96,2.95,4.13,1.60,106.51,MANUAL,1,16.71,99.40,1,14,-47.9
2025-12-06T17:52:24.154114,37.6208349,-122.3756781,95.08,8.01,3.01,4.87,1.41,106.68,MANUAL,1,16.69,99.40,1,14,-47.9
2025-12-06T17:52:24.354114,37.6208487,-122.3756834,95.65,8.02,2.91,4.48,1.55,106.86,MANUAL,1,16.69,99.40,1,15,-48.0
2025-12-06T17:52:24.554114,37.6208625,-122.3756888,96.22,8.04,2.99,4.81,1.90,107.09,MANUAL,1,16.70,99.39,1,13,-48.1
2025-12-06T17:52:24.754114,37.6208763,-122.3756942,96.81,8.05,2.94,4.30,1.61,107.35,MANUAL,1,16.69,99.39,1,12,-48.3
2025-12-06T17:52:24.954114,37.6208900,-122.3756997,97.40,8.01,3.00,4.21,1.97,107.55,MANUAL,1,16.69,99.38,1,12,-48.3
2025-12-06T17:52:25.154114,37.6209038,-122.3757053,97.98,8.03,3.01,4.36,1.73,107.82,MANUAL,1,16.69,99.38,1,13,-48.4
2025-12-06T17:52:25.354114,37.6209175,-122.3757109,98.59,8.05,2.98,4.86,1.54,108.04,MANUAL,1,16.68,99.38,1,14,-48.4
2025-12-06T17:52:25.554114,37.6209313,-122.3757167,99.21,8.09,3.08,4.76,1.84,108.25,MANUAL,1,16.71,99.37,1,13,-48.4
2025-12-06T17:52:25.754114,37.6209451,-122.3757225,99.79,8.10,2.99,4.12,1.76,108.51,MANUAL,1,16.68,99.37,1,17,-48.3
2025-12-06T17:52:25.954114,37.6209587,-122.3757283,100.39,7.99,3.01,4.68,1.79,108.72,MANUAL,1,16.71,99.36,1,14,-48.5
2025-12-06T17:52:26.154114,37.6209722,-122.3757342,100.99,7.92,3.05,4.86,1.97,108.99,MANUAL,1,16.67,99.36,1,12,-48.4
2025-12-06T17:52:26.354114,37.6209856,-122.3757401,101.62,7.95,3.06,4.98,1.79,109.28,MANUAL,1,16.68,99.36,1,13,-48.7
2025-12-06T17:52:26.554114,37.6209989,-122.3757461,102.21,7.86,3.05,4.98,1.75,109.47,MANUAL,1,16.68,99.35,1,14,-48.6
2025-12-06T17:52:26.754114,37.6210123,-122.3757521,102.80,7.87,2.94,4.60,1.98,109.77,MANUAL,1,16.69,99.35,1,13,-48.4
2025-12-06T17:52:26.954114,37.6210257,-122.3757583,103.42,7.98,3.02,4.41,1.49,109.98,MANUAL,1,16.69,99.34,1,15,-48.3
2025-12-06T17:52:27.154114,37.6210391,-122.3757645,104.01,7.94,2.98,4.26,1.57,110.29,MANUAL,1,16.68,99.34,1,13,-48.3
2025-12-06T17:52:27.354114,37.6210524,-122.3757708,104.59,7.89,2.88,4.50,1.78,110.54,MANUAL,1,16.69,99.34,1,11,-48.3
2025-12-06T17:52:27.554114,37.6210658,-122.3757772,105.19,7.95,3.07,5.04,2.26,110.81,MANUAL,1,16.67,99.33,1,13,-48.2
2025-12-06T17:52:27.754114,37.6210791,-122.3757837,105.80,7.93,3.01,5.41,1.80,110.98,MANUAL,1,16.68,99.33,1,15,-48.2
2025-12-06T17:52:27.954114,37.6210923,-122.3757901,106.37,7.90,2.91,4.55,1.77,111.23,MANUAL,1,16.68,99.32,1,13,-48.3
2025-12-06T17:52:28.154114,37.6211054,-122.3757967,107.02,7.87,3.07,5.18,1.37,111.51,MANUAL,1,16.70,99.32,1,14,-48.4
2025-12-06T17:52:28.354114,37.6211187,-122.3758033,107.63,7.92,3.00,5.17,1.81,111.71,MANUAL,1,16.68,99.32,1,13,-48.4
2025-12-06T17:52:28.554114,37.6211319,-122.3758100,108.23,7.92,2.99,4.62,2.35,111.90,MANUAL,1,16.66,99.31,1,12,-48.2
2025-12-06T17:52:28.754114,37.6211451,-122.3758168,108.80,7.96,2.90,5.06,1.84,112.10,MANUAL,1,16.67,99.31,1,11,-48.2
2025-12-06T17:52:28.954114,37.6211582,-122.3758236,109.35,7.90,2.70,5.18,1.84,112.30,MANUAL,1,16.68,99.30,1,14,-48.3
2025-12-06T17:52:29.154114,37.6211715,-122.3758305,109.88,7.96,2.70,4.71,1.45,112.48,MANUAL,1,16.68,99.30,1,14,-48.5
2025-12-06T17:52:29.354114,37.6211848,-122.3758376,110.38,8.05,2.58,4.83,1.78,112.74,MANUAL,1,16.68,99.30,1,13,-48.6
