timestamp_utc,lat,lon,altitude_m,ground_speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_deg,flight_mode,armed,battery_voltage,battery_remaining_pct,gps_fix,satellites,link_rssi
2025-12-06T18:26:32.584029,37.6193012,-122.3754553,23.55,14.27,3.06,-2.45,-0.59,94.04,AUTO,1,16.80,99.88,1,11,-45.4
2025-12-06T18:26:32.784029,37.6193269,-122.3754575,24.14,14.32,3.04,-1.72,-0.95,93.81,AUTO,1,16.78,99.87,1,13,-45.4
2025-12-06T18:26:32.984029,37.6193527,-122.3754595,24.71,14.42,2.97,-0.52,-1.54,93.51,AUTO,1,16.78,99.87,1,13,-45.5
2025-12-06T18:26:33.184029,37.6193789,-122.3754613,25.32,14.61,2.95,0.20,-1.14,93.25,AUTO,1,16.77,99.86,1,15,-45.5
2025-12-06T18:26:33.384029,37.6194053,-122.3754631,25.93,14.69,3.01,1.07,-1.40,92.94,AUTO,1,16.77,99.86,1,14,-45.5
2025-12-06T18:26:33.584029,37.6194317,-122.3754646,26.53,14.72,3.04,2.02,-1.41,92.62,AUTO,1,16.79,99.86,1,11,-45.5
2025-12-06T18:26:33.784029,37.6194582,-122.3754660,27.11,14.76,3.08,2.59,-1.57,92.40,AUTO,1,16.77,99.85,1,12,-45.6
2025-12-06T18:26:33.984029,37.6194847,-122.3754672,27.69,14.76,2.95,3.82,-1.56,92.09,AUTO,1,16.78,99.85,1,16,-45.7
2025-12-06T18:26:34.184029,37.6195113,-122.3754683,28.28,14.80,2.94,3.95,-1.84,91.87,AUTO,1,16.78,99.84,1,12,-45.7
2025-12-06T18:26:34.384029,37.6195378,-122.3754692,28.89,14.79,3.05,4.52,-1.63,91.61,AUTO,1,16.79,99.84,1,14,-45.6
2025-12-06T18:26:34.584029,37.6195645,-122.3754700,29.47,14.83,3.02,4.60,-1.71,91.31,AUTO,1,16.77,99.84,1,13,-45.5
2025-12-06T18:26:34.784029,37.6195911,-122.3754707,30.07,14.81,2.97,4.65,-1.39,91.13,AUTO,1,16.76,99.83,0,5,-45.5
2025-12-06T18:26:34.984029,37.6196171,-122.3754712,29.48,14.48,-3.07,5.21,-1.98,90.87,RTL,1,16.78,99.83,1,11,-45.6
2025-12-06T18:26:35.184029,37.6196425,-122.3754716,28.87,14.14,-3.03,4.67,-1.78,90.73,RTL,1,16.77,99.82,1,13,-45.5
2025-12-06T18:26:35.384029,37.6196674,-122.3754719,28.28,13.89,-3.02,4.19,-1.77,90.56,RTL,1,16.78,99.82,1,15,-45.5
2025-12-06T18:26:35.584029,37.6196919,-122.3754721,27.69,13.63,-3.00,3.42,-1.29,90.47,RTL,1,16.78,99.82,1,12,-45.5
2025-12-06T18:26:35.784029,37.6197160,-122.3754723,27.08,13.37,-3.04,3.07,-1.27,90.30,RTL,1,16.76,99.81,1,14,-45.5
2025-12-06T18:26:35.984029,37.6197398,-122.3754725,26.45,13.26,-3.05,2.05,-0.81,90.32,RTL,1,16.77,99.81,1,14,-45.6
2025-12-06T18:26:36.184029,37.6197634,-122.3754726,25.84,13.17,-3.01,0.87,-0.28,90.33,RTL,1,16.76,99.80,1,13,-45.6
2025-12-06T18:26:36.384029,37.6197870,-122.3754728,25.22,13.12,-2.95,-0.08,0.07,90.33,RTL,1,16.77,99.80,1,16,-45.5
