timestamp_utc,lat,lon,altitude_m,ground_speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_deg,flight_mode,armed,battery_voltage,battery_remaining_pct,gps_fix,satellites,link_rssi
2025-12-06T17:51:43.473105,37.6190467,-122.3754181,18.54,7.67,3.02,2.50,0.69,91.02,MANUAL,1,16.78,99.91,1,14,-45.3
2025-12-06T17:51:43.673105,37.6190605,-122.3754185,19.17,7.68,3.02,2.67,0.95,91.10,MANUAL,1,16.79,99.90,1,15,-45.4
2025-12-06T17:51:43.873105,37.6190744,-122.3754189,19.76,7.71,2.96,2.76,0.87,91.28,MANUAL,1,16.78,99.90,1,12,-45.5
2025-12-06T17:51:44.073105,37.6190882,-122.3754193,20.37,7.71,2.92,3.03,0.99,91.36,MANUAL,1,16.78,99.90,1,14,-45.6
2025-12-06T17:51:44.273105,37.6191022,-122.3754197,21.00,7.80,2.99,3.34,1.29,91.47,MANUAL,1,16.78,99.89,1,14,-45.6
2025-12-06T17:51:44.473105,37.6191163,-122.3754202,21.60,7.85,2.97,3.20,1.11,91.55,MANUAL,1,16.78,99.89,1,16,-45.6
2025-12-06T17:51:44.673105,37.6191303,-122.3754208,22.23,7.80,2.96,3.14,1.34,91.80,MANUAL,1,16.78,99.88,1,14,-45.7
2025-12-06T17:51:44.873105,37.6191443,-122.3754213,22.84,7.81,3.10,2.85,1.31,91.90,MANUAL,1,16.79,99.88,1,14,-45.7
2025-12-06T17:51:45.073105,37.6191584,-122.3754220,23.46,7.82,2.94,2.93,1.41,92.03,MANUAL,1,16.78,99.88,1,12,-45.7
2025-12-06T17:51:45.273105,37.6191726,-122.3754227,24.10,7.89,2.97,3.51,1.52,92.20,MANUAL,1,16.79,99.87,1,14,-45.7
2025-12-06T17:51:45.473105,37.6191868,-122.3754234,24.71,7.95,2.95,3.44,1.13,92.33,MANUAL,1,16.79,99.87,1,14,-45.6
2025-12-06T17:51:45.673105,37.6192013,-122.3754242,25.31,8.04,3.02,3.39,1.16,92.45,MANUAL,1,16.78,99.86,1,14,-45.6
2025-12-06T17:51:45.873105,37.6192156,-122.3754250,25.91,8.01,3.02,3.77,1.50,92.57,MANUAL,1,16.77,99.86,1,15,-45.6
2025-12-06T17:51:46.073105,37.6192300,-122.3754258,26.51,7.99,2.99,3.85,0.92,92.72,MANUAL,1,16.77,99.86,1,12,-45.7
2025-12-06T17:51:46.273105,37.6192444,-122.3754268,27.17,8.06,3.12,4.12,1.09,92.88,MANUAL,1,16.78,99.85,1,13,-45.6
2025-12-06T17:51:46.473105,37.6192589,-122.3754277,27.75,8.08,3.01,3.58,1.44,93.06,MANUAL,1,16.79,99.85,1,13,-45.6
2025-12-06T17:51:46.673105,37.6192733,-122.3754287,28.34,8.02,2.97,3.89,1.55,93.12,MANUAL,1,16.78,99.84,1,15,-45.5
2025-12-06T17:51:46.873105,37.6192876,-122.3754297,28.94,7.97,3.00,4.14,1.34,93.18,MANUAL,1,16.78,99.84,1,10,-45.5
2025-12-06T17:51:47.073105,37.6193020,-122.3754308,29.56,8.02,3.07,3.64,1.51,93.39,MANUAL,1,16.77,99.84,1,13,-45.4
2025-12-06T17:51:47.273105,37.6193163,-122.3754319,30.16,7.99,2.96,3.72,1.82,93.56,MANUAL,1,16.78,99.83,1,14,-45.5
2025-12-06T17:51:47.473105,37.6193307,-122.3754331,30.76,8.00,3.06,3.90,1.50,93.77,MANUAL,1,16.76,99.83,1,13,-45.5
2025-12-06T17:51:47.673105,37.6193449,-122.3754344,31.40,7.94,3.09,3.99,1.59,93.98,MANUAL,1,16.77,99.82,1,14,-45.6
2025-12-06T17:51:47.873105,37.6193592,-122.3754357,32.03,7.99,2.96,4.25,1.32,94.17,MANUAL,1,16.79,99.82,1,15,-45.7
2025-12-06T17:51:48.073105,37.6193735,-122.3754371,32.63,8.00,3.02,4.32,1.29,94.38,MANUAL,1,16.78,99.82,1,14,-45.8
2025-12-06T17:51:48.273105,37.6193879,-122.3754385,33.26,8.01,3.05,4.42,1.58,94.57,MANUAL,1,16.77,99.81,1,12,-45.8
2025-12-06T17:51:48.473105,37.6194023,-122.3754400,33.87,8.03,3.02,4.77,1.46,94.78,MANUAL,1,16.78,99.81,1,14,-45.7
2025-12-06T17:51:48.673105,37.6194168,-122.3754416,34.48,8.10,2.96,4.71,1.33,94.88,MANUAL,1,16.77,99.80,1,15,-45.7
2025-12-06T17:51:48.873105,37.6194312,-122.3754432,35.08,8.04,2.96,4.08,1.75,95.13,MANUAL,1,16.77,99.80,1,14,-45.6
2025-12-06T17:51:49.073105,37.6194455,-122.3754449,35.69,8.02,3.07,4.66,1.80,95.34,MANUAL,1,16.77,99.80,1,14,-45.4
2025-12-06T17:51:49.273105,37.6194600,-122.3754467,36.31,8.12,3.02,4.33,1.66,95.51,MANUAL,1,16.76,99.79,1,14,-45.3
2025-12-06T17:51:49.473105,37.6194746,-122.3754486,36.87,8.16,2.99,4.47,1.99,95.73,MANUAL,1,16.75,99.79,1,16,-45.3
2025-12-06T17:51:49.673105,37.6194892,-122.3754505,37.48,8.17,3.04,5.04,1.94,95.92,MANUAL,1,16.77,99.78,1,12,-45.3
2025-12-06T17:51:49.873105,37.6195038,-122.3754524,38.06,8.17,2.97,4.87,1.85,96.15,MANUAL,1,16.74,99.78,1,14,-45.3
2025-12-06T17:51:50.073105,37.6195185,-122.3754545,38.67,8.26,3.02,4.83,2.36,96.35,MANUAL,1,16.75,99.78,1,14,-45.4
2025-12-06T17:51:50.273105,37.6195333,-122.3754567,39.30,8.27,2.94,4.42,1.82,96.59,MANUAL,1,16.78,99.77,1,13,-45.4
2025-12-06T17:51:50.473105,37.6195481,-122.3754589,39.88,8.29,2.98,4.74,2.01,96.89,MANUAL,1,16.75,99.77,1,14,-45.3
2025-12-06T17:51:50.673105,37.6195628,-122.3754613,40.46,8.28,3.03,4.93,1.83,97.18,MANUAL,1,16.75,99.76,1,12,-45.2
2025-12-06T17:51:50.873105,37.6195776,-122.3754637,41.12,8.28,3.01,4.73,2.20,97.48,MANUAL,1,16.76,99.76,1,13,-45.1
2025-12-06T17:51:51.073105,37.6195923,-122.3754662,41.72,8.25,2.97,4.95,2.02,97.71,MANUAL,1,16.75,99.76,1,13,-45.0
2025-12-06T17:51:51.273105,37.6196071,-122.3754688,42.33,8.31,3.06,4.85,1.95,97.90,MANUAL,1,16.76,99.75,1,14,-45.1
2025-12-06T17:51:51.473105,37.6196218,-122.3754715,42.95,8.29,3.06,5.68,2.20,98.16,MANUAL,1,16.76,99.75,1,13,-45.2
2025-12-06T17:51:51.673105,37.6196365,-122.3754742,43.53,8.24,2.91,4.51,1.99,98.47,MANUAL,1,16.77,99.74,1,15,-45.2
2025-12-06T17:51:51.873105,37.6196509,-122.3754770,44.10,8.15,2.96,4.49,2.00,98.68,MANUAL,1,16.75,99.74,1,10,-45.2
2025-12-06T17:51:52.073105,37.6196653,-122.3754799,44.70,8.10,3.06,5.45,1.74,98.86,MANUAL,1,16.75,99.74,1,15,-45.1
2025-12-06T17:51:52.273105,37.6196797,-122.3754828,45.29,8.13,2.99,5.02,1.90,99.18,MANUAL,1,16.76,99.73,1,14,-45.3
2025-12-06T17:51:52.473105,37.6196940,-122.3754858,45.92,8.08,3.11,4.62,1.86,99.40,MANUAL,1,16.76,99.73,1,15,-45.3
2025-12-06T17:51:52.673105,37.6197083,-122.3754889,46.55,8.07,3.09,5.01,1.95,99.65,MANUAL,1,16.76,99.72,0,5,-45.3
2025-12-06T17:51:52.873105,37.6197226,-122.3754920,47.12,8.08,3.07,4.76,2.16,99.86,MANUAL,1,16.75,99.72,1,15,-45.3
2025-12-06T17:51:53.073105,37.6197368,-122.3754952,47.72,8.02,3.11,5.35,1.96,100.07,MANUAL,1,16.77,99.72,1,14,-45.4
2025-12-06T17:51:53.273105,37.6197512,-122.3754985,48.35,8.13,3.06,5.21,1.90,100.34,MANUAL,1,16.74,99.71,1,13,-45.3
2025-12-06T17:51:53.473105,37.6197654,-122.3755018,48.96,8.03,3.00,5.02,2.33,100.61,MANUAL,1,16.75,99.71,1,14,-45.3
2025-12-06T17:51:53.673105,37.6197795,-122.3755053,49.57,8.01,2.96,5.35,2.11,100.82,MANUAL,1,16.75,99.70,1,14,-45.4
2025-12-06T17:51:53.873105,37.6197936,-122.3755087,50.17,8.01,3.07,4.40,2.41,101.08,MANUAL,1,16.75,99.70,1,14,-45.5
2025-12-06T17:51:54.073105,37.6198077,-122.3755123,50.81,7.97,3.00,4.85,2.26,101.38,MANUAL,1,16.75,99.70,1,15,-45.4
2025-12-06T17:51:54.273105,37.6198218,-122.3755160,51.41,8.00,2.99,4.76,1.83,101.65,MANUAL,1,16.75,99.69,1,14,-45.4
2025-12-06T17:51:54.473105,37.6198359,-122.3755198,52.01,8.07,3.00,4.36,2.16,101.95,MANUAL,1,16.75,99.69,1,12,-45.4
2025-12-06T17:51:54.673105,37.6198500,-122.3755236,52.63,8.00,2.99,4.93,2.16,102.28,MANUAL,1,16.74,99.68,1,12,-45.5
2025-12-06T17:51:54.873105,37.6198639,-122.3755275,53.20,7.93,2.99,4.71,1.91,102.53,MANUAL,1,16.76,99.68,1,14,-45.5
2025-12-06T17:51:55.073105,37.6198778,-122.3755315,53.77,7.93,2.90,4.74,2.12,102.84,MANUAL,1,16.75,99.68,1,15,-45.5
2025-12-06T17:51:55.273105,37.6198917,-122.3755356,54.41,7.95,3.07,4.75,2.55,103.17,MANUAL,1,16.74,99.67,1,16,-45.4
2025-12-06T17:51:55.473105,37.6199057,-122.3755399,55.03,7.99,2.94,4.51,2.33,103.48,MANUAL,1,16.75,99.67,1,15,-45.3
2025-12-06T17:51:55.673105,37.6199196,-122.3755441,55.59,7.99,2.96,4.80,1.94,103.66,MANUAL,1,16.75,99.66,1,16,-45.2
2025-12-06T17:51:55.873105,37.6199335,-122.3755485,56.18,7.97,3.06,4.41,2.21,103.97,MANUAL,1,16.74,99.66,1,11,-45.1
2025-12-06T17:51:56.073105,37.6199473,-122.3755529,56.79,7.92,3.07,4.50,2.20,104.27,MANUAL,1,16.73,99.66,1,12,-45.1
2025-12-06T17:51:56.273105,37.6199609,-122.3755574,57.42,7.83,3.00,4.48,2.44,104.56,MANUAL,1,16.74,99.65,1,14,-45.2
2025-12-06T17:51:56.473105,37.6199744,-122.3755619,57.99,7.78,2.97,5.05,2.21,104.87,MANUAL,1,16.73,99.65,1,13,-45.1
2025-12-06T17:51:56.673105,37.6199880,-122.3755666,58.58,7.82,3.09,4.05,2.48,105.13,MANUAL,1,16.74,99.64,1,15,-45.1
2025-12-06T17:51:56.873105,37.6200014,-122.3755712,59.16,7.76,3.01,4.85,2.33,105.45,MANUAL,1,16.73,99.64,1,16,-45.0
2025-12-06T17:51:57.073105,37.6200148,-122.3755760,59.72,7.74,2.92,4.53,2.13,105.72,MANUAL,1,16.75,99.64,1,14,-45.0
2025-12-06T17:51:57.273105,37.6200282,-122.3755809,60.33,7.75,3.05,3.95,2.06,106.02,MANUAL,1,16.73,99.63,1,14,-45.0
2025-12-06T17:51:57.473105,37.6200417,-122.3755859,60.94,7.84,3.06,3.81,2.09,106.34,MANUAL,1,16.75,99.63,0,5,-44.8
2025-12-06T17:51:57.673105,37.6200553,-122.3755910,61.52,7.87,3.07,4.39,2.17,106.75,MANUAL,1,16.73,99.62,1,16,-44.8
2025-12-06T17:51:57.873105,37.6200687,-122.3755962,62.16,7.84,3.03,3.55,2.31,106.98,MANUAL,1,16.74,99.62,1,15,-44.9
2025-12-06T17:51:58.073105,37.6200823,-122.3756015,62.74,7.89,2.98,3.32,2.10,107.32,MANUAL,1,16.73,99.62,1,12,-44.8
2025-12-06T17:51:58.273105,37.6200960,-122.3756070,63.35,8.00,3.01,4.18,2.40,107.68,MANUAL,1,16.76,99.61,1,14,-44.7
2025-12-06T17:51:58.473105,37.6201096,-122.3756126,63.95,8.01,2.99,3.96,2.33,107.95,MANUAL,1,16.74,99.61,1,15,-44.6
2025-12-06T17:51:58.673105,37.6201232,-122.3756183,64.51,7.92,3.05,3.12,2.45,108.27,MANUAL,1,16.71,99.60,1,14,-44.7
2025-12-06T17:51:58.873105,37.6201365,-122.3756239,65.14,7.85,3.08,3.66,2.09,108.52,MANUAL,1,16.74,99.60,1,14,-44.7
2025-12-06T17:51:59.073105,37.6201513,-122.3756303,65.75,8.69,3.07,3.25,2.42,108.84,AUTO,1,16.73,99.60,1,12,-44.7
2025-12-06T17:51:59.273105,37.6201674,-122.3756373,66.36,9.48,3.03,3.49,2.33,109.08,AUTO,1,16.73,99.59,1,15,-44.7
2025-12-06T17:51:59.473105,37.6201845,-122.3756449,66.96,10.09,2.99,3.08,2.46,109.32,AUTO,1,16.71,99.59,1,14,-44.4
2025-12-06T17:51:59.673105,37.6202026,-122.3756531,67.58,10.71,3.05,2.94,2.37,109.67,AUTO,1,16.73,99.58,1,14,-44.6
2025-12-06T17:51:59.873105,37.6202215,-122.3756617,68.15,11.17,2.92,3.15,2.43,109.97,AUTO,1,16.71,99.58,1,15,-44.7
2025-12-06T17:52:00.073105,37.6202411,-122.3756709,68.77,11.65,3.00,3.16,2.28,110.31,AUTO,1,16.74,99.58,1,14,-44.5
2025-12-06T17:52:00.273105,37.6202614,-122.3756805,69.38,12.09,2.97,2.90,2.59,110.62,AUTO,1,16.73,99.57,1,16,-44.7
2025-12-06T17:52:00.473105,37.6202823,-122.3756906,70.00,12.41,3.09,2.78,2.34,110.93,AUTO,1,16.73,99.57,1,13,-44.7
2025-12-06T17:52:00.673105,37.6203035,-122.3757011,70.58,12.69,3.02,2.53,2.22,111.31,AUTO,1,16.73,99.56,1,15,-44.7
2025-12-06T17:52:00.873105,37.6203252,-122.3757119,71.19,13.01,3.04,2.72,2.47,111.58,AUTO,1,16.72,99.56,1,12,-44.7
2025-12-06T17:52:01.073105,37.6203473,-122.3757231,71.81,13.24,3.06,2.35,2.25,111.91,AUTO,1,16.73,99.56,1,13,-44.8
2025-12-06T17:52:01.273105,37.6203696,-122.3757346,72.40,13.40,3.02,2.36,2.54,112.21,AUTO,1,16.70,99.55,1,15,-44.8
2025-12-06T17:52:01.473105,37.6203922,-122.3757464,73.05,13.60,3.13,2.78,1.94,112.52,AUTO,1,16.73,99.55,1,14,-44.8
2025-12-06T17:52:01.673105,37.6204149,-122.3757585,73.63,13.70,2.97,2.25,2.21,112.78,AUTO,1,16.71,99.54,1,13,-45.0
2025-12-06T17:52:01.873105,37.6204378,-122.3757707,74.25,13.84,3.01,1.96,2.10,113.01,AUTO,1,16.72,99.54,1,14,-45.1
2025-12-06T17:52:02.073105,37.6204608,-122.3757833,74.85,14.00,3.08,2.02,2.11,113.34,AUTO,1,16.72,99.54,1,14,-44.9
2025-12-06T17:52:02.273105,37.6204842,-122.3757962,75.47,14.18,2.95,1.95,2.61,113.58,AUTO,1,16.74,99.53,1,13,-44.9
2025-12-06T17:52:02.473105,37.6205077,-122.3758093,76.06,14.28,3.00,1.55,2.18,113.89,AUTO,1,16.72,99.53,1,13,-45.0
2025-12-06T17:52:02.673105,37.6205311,-122.3758226,76.68,14.31,3.01,1.93,2.02,114.21,AUTO,1,16.72,99.52,1,12,-44.9
2025-12-06T17:52:02.873105,37.6205547,-122.3758362,77.27,14.45,3.12,1.65,2.46,114.58,AUTO,1,16.71,99.52,1,13,-44.9
2025-12-06T17:52:03.073105,37.6205783,-122.3758500,77.88,14.48,3.05,1.51,2.08,114.86,AUTO,1,16.72,99.52,1,15,-45.1
2025-12-06T17:52:03.273105,37.6206020,-122.3758641,78.46,14.56,3.06,1.28,2.42,115.24,AUTO,1,16.73,99.51,1,11,-45.1
2025-12-06T17:52:03.473105,37.6206257,-122.3758784,79.09,14.62,3.04,0.93,2.21,115.44,AUTO,1,16.72,99.51,1,13,-45.3
2025-12-06T17:52:03.673105,37.6206494,-122.3758928,79.70,14.63,2.97,1.16,2.29,115.77,AUTO,1,16.72,99.50,1,13,-45.2
2025-12-06T17:52:03.873105,37.6206730,-122.3759074,80.30,14.65,3.03,1.23,2.04,116.07,AUTO,1,16.72,99.50,1,14,-45.2
2025-12-06T17:52:04.073105,37.6206966,-122.3759221,80.89,14.66,2.89,1.10,2.30,116.28,AUTO,1,16.70,99.50,1,12,-45.2
2025-12-06T17:52:04.273105,37.6207203,-122.3759370,81.48,14.73,2.98,0.72,2.00,116.52,AUTO,1,16.71,99.49,0,6,-45.3
2025-12-06T17:52:04.473105,37.6207439,-122.3759522,82.09,14.73,3.00,0.94,2.12,116.88,AUTO,1,16.71,99.49,1,13,-45.4
2025-12-06T17:52:04.673105,37.6207675,-122.3759675,82.70,14.78,3.04,0.94,2.00,117.17,AUTO,1,16.73,99.48,1,15,-45.4
2025-12-06T17:52:04.873105,37.6207912,-122.3759830,83.29,14.83,2.96,-0.23,2.25,117.44,AUTO,1,16.71,99.48,1,11,-45.2
2025-12-06T17:52:05.073105,37.6208148,-122.3759986,83.86,14.84,3.01,0.67,2.08,117.67,AUTO,1,16.70,99.48,1,13,-45.3
2025-12-06T17:52:05.273105,37.6208384,-122.3760144,84.48,14.90,3.09,0.01,2.02,117.95,AUTO,1,16.73,99.47,1,13,-45.2
2025-12-06T17:52:05.473105,37.6208620,-122.3760304,85.11,14.87,3.05,-0.13,1.75,118.17,AUTO,1,16.72,99.47,1,14,-45.1
2025-12-06T17:52:05.673105,37.6208856,-122.3760465,85.75,14.94,3.00,-0.51,2.15,118.44,AUTO,1,16.72,99.46,1,14,-45.0
2025-12-06T17:52:05.873105,37.6209091,-122.3760628,86.36,14.95,3.08,-0.61,2.57,118.71,AUTO,1,16.70,99.46,1,11,-45.0
2025-12-06T17:52:06.073105,37.6209326,-122.3760792,86.96,14.94,2.94,-0.17,1.84,118.97,AUTO,1,16.71,99.46,1,14,-45.2
2025-12-06T17:52:06.273105,37.6209562,-122.3760959,87.57,15.03,3.01,-0.22,1.83,119.31,AUTO,1,16.69,99.45,1,13,-45.2
2025-12-06T17:52:06.473105,37.6209797,-122.3761127,88.17,15.02,2.99,-0.67,2.22,119.54,AUTO,1,16.71,99.45,1,13,-45.2
2025-12-06T17:52:06.673105,37.6210031,-122.3761296,88.76,15.01,3.00,-0.62,1.73,119.79,AUTO,1,16.70,99.44,1,14,-45.3
2025-12-06T17:52:06.873105,37.6210265,-122.3761467,89.37,15.08,2.90,-0.77,1.96,120.02,AUTO,1,16.69,99.44,1,14,-45.3
2025-12-06T17:52:07.073105,37.6210500,-122.3761640,89.96,15.13,3.05,-1.03,1.71,120.29,AUTO,1,16.72,99.44,1,13,-45.4
2025-12-06T17:52:07.273105,37.6210733,-122.3761814,90.55,15.05,2.98,-1.08,1.76,120.51,AUTO,1,16.71,99.43,1,13,-45.5
2025-12-06T17:52:07.473105,37.6210964,-122.3761987,91.15,14.98,2.95,-1.27,1.73,120.74,AUTO,1,16.71,99.43,1,14,-45.5
2025-12-06T17:52:07.673105,37.6211193,-122.3762160,91.75,14.83,3.06,-1.90,1.80,120.97,AUTO,1,16.69,99.42,1,14,-45.4
2025-12-06T17:52:07.873105,37.6211420,-122.3762335,92.37,14.80,3.04,-1.36,2.12,121.27,AUTO,1,16.70,99.42,1,13,-45.4
2025-12-06T17:52:08.073105,37.6211648,-122.3762511,92.96,14.87,2.95,-1.56,1.75,121.53,AUTO,1,16.70,99.42,1,12,-45.3
2025-12-06T17:52:08.273105,37.6211874,-122.3762688,93.56,14.80,2.99,-1.09,1.88,121.81,AUTO,1,16.70,99.41,1,14,-45.3
2025-12-06T17:52:08.473105,37.6212099,-122.3762867,94.15,14.82,3.00,-1.48,1.75,122.15,AUTO,1,16.71,99.41,1,14,-45.5
2025-12-06T17:52:08.673105,37.6212325,-122.3763047,94.74,14.87,3.05,-1.71,1.83,122.33,AUTO,1,16.69,99.40,1,14,-45.4
2025-12-06T17:52:08.873105,37.6212551,-122.3763230,95.37,14.96,3.06,-1.73,1.81,122.58,AUTO,1,16.70,99.40,1,13,-45.4
2025-12-06T17:52:09.073105,37.6212778,-122.3763414,95.97,15.02,3.01,-2.03,1.43,122.79,AUTO,1,16.69,99.40,1,15,-45.3
2025-12-06T17:52:09.273105,37.6213005,-122.3763600,96.57,15.04,3.04,-1.93,1.65,123.01,AUTO,1,16.70,99.39,1,12,-45.3
2025-12-06T17:52:09.473105,37.6213231,-122.3763787,97.17,15.04,2.95,-2.18,1.59,123.15,AUTO,1,16.69,99.39,1,15,-45.4
2025-12-06T17:52:09.673105,37.6213457,-122.3763974,97.77,15.05,2.97,-2.08,1.33,123.35,AUTO,1,16.69,99.38,1,12,-45.5
2025-12-06T17:52:09.873105,37.6213683,-122.3764163,98.38,15.11,2.94,-1.99,1.57,123.46,AUTO,1,16.71,99.38,1,13,-45.6
2025-12-06T17:52:10.073105,37.6213910,-122.3764354,98.98,15.14,2.99,-2.28,1.50,123.65,AUTO,1,16.68,99.38,1,15,-45.6
2025-12-06T17:52:10.273105,37.6214135,-122.3764544,99.61,15.10,2.92,-2.79,1.42,123.82,AUTO,1,16.69,99.37,1,13,-45.7
2025-12-06T17:52:10.473105,37.6214360,-122.3764736,100.21,15.12,2.99,-2.74,1.60,124.03,AUTO,1,16.70,99.37,0,5,-45.8
2025-12-06T17:52:10.673105,37.6214584,-122.3764929,100.83,15.09,3.07,-2.67,1.37,124.22,AUTO,1,16.71,99.36,1,14,-45.6
2025-12-06T17:52:10.873105,37.6214808,-122.3765122,101.43,15.07,3.01,-2.32,1.50,124.42,AUTO,1,16.69,99.36,1,14,-45.8
2025-12-06T17:52:11.073105,37.6215031,-122.3765316,102.01,15.09,2.93,-2.56,1.32,124.52,AUTO,1,16.70,99.36,1,14,-45.9
2025-12-06T17:52:11.273105,37.6215254,-122.3765511,102.63,15.08,3.00,-3.65,1.80,124.77,AUTO,1,16.70,99.35,1,15,-45.8
2025-12-06T17:52:11.473105,37.6215475,-122.3765707,103.26,15.07,2.95,-3.63,1.62,125.00,AUTO,1,16.68,99.35,1,12,-45.9
2025-12-06T17:52:11.673105,37.6215697,-122.3765905,103.88,15.12,2.98,-3.18,1.48,125.22,AUTO,1,16.66,99.34,1,12,-45.9
2025-12-06T17:52:11.873105,37.6215919,-122.3766103,104.49,15.12,3.07,-3.60,1.39,125.36,AUTO,1,16.69,99.34,1,13,-46.0
2025-12-06T17:52:12.073105,37.6216140,-122.3766303,105.10,15.13,3.01,-2.53,1.14,125.55,AUTO,1,16.68,99.34,1,15,-46.1
2025-12-06T17:52:12.273105,37.6216360,-122.3766502,105.74,15.05,3.03,-3.62,1.34,125.69,AUTO,1,16.68,99.33,1,12,-46.3
2025-12-06T17:52:12.473105,37.6216580,-122.3766703,106.36,15.12,3.05,-4.04,1.54,125.88,AUTO,1,16.67,99.33,1,15,-46.2
2025-12-06T17:52:12.673105,37.6216799,-122.3766905,106.96,15.11,3.04,-3.72,1.18,126.06,AUTO,1,16.69,99.32,1,13,-46.3
2025-12-06T17:52:12.873105,37.6217018,-122.3767107,107.55,15.09,2.94,-3.49,1.15,126.23,AUTO,1,16.68,99.32,1,14,-46.4
2025-12-06T17:52:13.073105,37.6217236,-122.3767310,108.10,15.09,2.94,-3.82,1.21,126.37,AUTO,1,16.69,99.32,1,14,-46.4
2025-12-06T17:52:13.273105,37.6217452,-122.3767512,108.72,14.98,2.97,-3.64,0.99,126.49,AUTO,1,16.69,99.31,1,15,-46.4
2025-12-06T17:52:13.473105,37.6217668,-122.3767714,109.26,14.92,2.78,-3.99,1.62,126.57,AUTO,1,16.67,99.31,1,15,-46.4
2025-12-06T17:52:13.673105,37.6217883,-122.3767916,109.83,14.94,2.69,-4.12,1.18,126.69,AUTO,1,16.68,99.30,1,14,-46.3
2025-12-06T17:52:13.873105,37.6218097,-122.3768119,110.36,14.91,2.51,-3.97,1.09,126.82,AUTO,1,16.66,99.30,1,14,-46.2
2025-12-06T17:52:14.073105,37.6218312,-122.3768322,110.83,14.95,2.39,-4.29,0.59,126.91,AUTO,1,16.68,99.30,1,14,-46.0
2025-12-06T17:52:14.273105,37.6218527,-122.3768527,111.28,14.94,2.22,-4.38,1.22,127.04,AUTO,1,16.68,99.29,1,14,-46.0
